,나이__은행마케팅.csv,직업__은행마케팅.csv,혼인여부__은행마케팅.csv,학업__은행마케팅.csv,신용카드 소지 여부__은행마케팅.csv,연봉__은행마케팅.csv,집담보 대출__은행마케팅.csv,기타 대출__은행마케팅.csv,연락 방법__은행마케팅.csv,최근 연락한 날 (일)__은행마케팅.csv,최근 연락한 날 (월)__은행마케팅.csv,최근 연락 기간__은행마케팅.csv,최근 켐페인 참가 여부__은행마케팅.csv,최근 켐페인 이후 시간 소요 (일)__은행마케팅.csv,최근 켐페인 이후 연락 횟수__은행마케팅.csv,이전 마케팅 성공 여부 __은행마케팅.csv,과금 여부__은행마케팅.csv
28938,38,services,single,primary,no,3715,yes,no,telephone,13,may,41,2,327,17,failure,1
28939,37,entrepreneur,married,tertiary,no,836,yes,no,cellular,20,nov,223,1,177,2,failure,1
28940,74,retired,divorced,tertiary,no,3810,yes,no,cellular,17,may,492,1,-1,0,unknown,1
28941,32,blue-collar,single,secondary,no,811,yes,no,cellular,14,may,563,1,-1,0,unknown,2
28942,37,blue-collar,married,secondary,no,115,yes,yes,unknown,28,may,91,3,-1,0,unknown,1
28943,33,housemaid,single,secondary,no,96,yes,no,cellular,14,may,30,6,-1,0,unknown,1
28944,49,management,divorced,tertiary,no,651,no,yes,cellular,6,aug,79,3,-1,0,unknown,1
28945,52,admin.,married,secondary,no,1113,no,yes,cellular,8,jul,83,1,-1,0,unknown,1
28946,30,unemployed,married,secondary,no,529,yes,yes,unknown,26,may,107,3,-1,0,unknown,1
28947,35,technician,divorced,tertiary,no,825,yes,no,cellular,17,nov,273,2,-1,0,unknown,1
28948,59,management,married,tertiary,no,96,no,yes,cellular,8,jul,55,1,-1,0,unknown,1
28949,42,technician,divorced,secondary,no,611,yes,no,cellular,16,apr,804,2,262,5,failure,1
28950,42,management,divorced,tertiary,no,742,yes,no,unknown,5,may,58,3,-1,0,unknown,1
28951,33,technician,divorced,secondary,no,488,no,no,cellular,5,aug,332,2,-1,0,unknown,1
28952,46,management,married,tertiary,no,1217,yes,no,cellular,5,may,83,9,168,2,other,1
28953,41,services,married,secondary,no,366,yes,yes,cellular,2,jul,237,2,-1,0,unknown,1
28954,29,management,single,secondary,no,417,no,no,cellular,7,oct,90,1,-1,0,unknown,1
28955,51,blue-collar,divorced,unknown,no,10287,yes,no,unknown,29,may,117,1,-1,0,unknown,1
28956,33,management,married,tertiary,no,2744,yes,no,telephone,19,nov,103,1,-1,0,unknown,1
28957,38,self-employed,married,tertiary,no,585,yes,no,unknown,21,may,34,3,-1,0,unknown,1
28958,39,management,single,secondary,no,113,yes,no,telephone,27,aug,23,9,-1,0,unknown,1
28959,30,management,single,tertiary,no,358,yes,no,unknown,19,may,88,51,-1,0,unknown,1
28960,41,admin.,married,tertiary,no,1536,no,no,cellular,7,aug,273,1,95,2,failure,2
28961,57,management,divorced,tertiary,no,909,yes,no,cellular,25,jul,147,2,-1,0,unknown,1
28962,40,self-employed,married,primary,no,435,yes,yes,unknown,3,jun,131,5,-1,0,unknown,1
28963,22,services,single,secondary,no,129,no,no,cellular,16,oct,258,1,-1,0,unknown,2
28964,47,management,divorced,tertiary,no,10399,yes,no,unknown,15,may,59,2,-1,0,unknown,1
28965,50,services,single,secondary,no,294,no,no,cellular,23,jul,73,1,-1,0,unknown,1
28966,76,retired,divorced,primary,no,2693,no,no,cellular,23,apr,109,5,184,2,success,1
28967,52,management,married,primary,no,324,no,no,cellular,9,jul,81,1,-1,0,unknown,1
28968,37,services,single,secondary,no,244,no,no,unknown,5,jun,70,1,-1,0,unknown,1
28969,51,management,married,tertiary,no,1990,no,no,telephone,31,jul,251,5,-1,0,unknown,1
28970,55,retired,married,secondary,no,708,yes,no,unknown,13,may,901,2,-1,0,unknown,1
28971,38,admin.,married,secondary,no,1852,yes,no,cellular,15,may,298,2,-1,0,unknown,1
28972,27,blue-collar,single,secondary,no,3792,no,no,cellular,22,oct,504,1,183,2,success,2
28973,29,management,single,tertiary,no,15459,no,no,cellular,26,may,245,3,97,7,success,1
28974,35,management,divorced,tertiary,no,321,yes,no,unknown,9,may,189,1,-1,0,unknown,1
28975,68,retired,divorced,primary,no,2027,no,no,cellular,14,sep,404,2,91,4,success,2
28976,44,entrepreneur,married,tertiary,no,1631,yes,no,cellular,17,nov,81,1,195,2,failure,1
28977,39,management,married,tertiary,no,378,yes,yes,unknown,5,may,127,2,-1,0,unknown,1
28978,49,technician,married,secondary,no,6312,yes,no,unknown,2,jun,93,2,-1,0,unknown,1
28979,37,housemaid,married,secondary,no,723,no,no,telephone,28,jan,39,1,-1,0,unknown,1
28980,29,admin.,divorced,secondary,no,883,no,yes,cellular,8,may,85,1,-1,0,unknown,1
28981,31,management,single,tertiary,no,2734,yes,no,cellular,15,may,858,3,-1,0,unknown,2
28982,47,blue-collar,married,secondary,no,232,yes,yes,cellular,14,aug,90,4,-1,0,unknown,1
28983,34,entrepreneur,single,tertiary,yes,1709,no,yes,cellular,18,nov,288,1,-1,0,unknown,1
28984,49,technician,married,secondary,no,2497,yes,no,unknown,29,may,99,1,-1,0,unknown,1
28985,44,management,married,tertiary,no,2400,yes,no,unknown,15,may,74,1,-1,0,unknown,1
28986,31,admin.,married,secondary,no,413,yes,no,unknown,14,may,574,2,-1,0,unknown,1
28987,25,admin.,married,tertiary,no,906,no,no,cellular,26,may,253,1,-1,0,unknown,2
28988,32,management,married,tertiary,no,2431,no,no,cellular,28,aug,19,19,-1,0,unknown,1
28989,60,retired,married,tertiary,no,614,no,no,cellular,29,aug,50,3,-1,0,unknown,1
28990,33,technician,single,secondary,no,181,yes,no,cellular,13,may,25,7,-1,0,unknown,1
28991,42,technician,married,secondary,no,994,yes,no,cellular,18,jan,453,1,67,9,success,2
28992,53,blue-collar,married,primary,no,3316,yes,no,unknown,23,may,331,6,-1,0,unknown,1
28993,55,technician,married,secondary,no,517,yes,yes,unknown,19,may,61,4,-1,0,unknown,1
28994,41,admin.,married,secondary,no,120,no,yes,cellular,8,jul,489,1,-1,0,unknown,1
28995,34,services,single,tertiary,no,3119,no,no,cellular,16,oct,306,1,-1,0,unknown,2
28996,41,blue-collar,married,secondary,no,780,yes,no,cellular,15,may,432,3,-1,0,unknown,1
28997,31,blue-collar,married,secondary,no,5345,yes,no,cellular,18,nov,260,1,-1,0,unknown,1
28998,58,retired,single,primary,no,999,no,no,cellular,25,jul,188,6,-1,0,unknown,1
28999,43,blue-collar,married,primary,no,2605,yes,no,unknown,15,may,347,4,-1,0,unknown,1
29000,28,blue-collar,married,secondary,no,2378,yes,yes,cellular,18,jul,800,6,-1,0,unknown,1
29001,56,retired,married,primary,no,3149,no,no,cellular,7,aug,142,3,-1,0,unknown,1
29002,59,admin.,divorced,secondary,no,1525,no,no,telephone,29,jul,90,2,-1,0,unknown,1
29003,36,management,single,tertiary,no,1520,no,no,cellular,22,aug,101,2,-1,0,unknown,1
29004,41,technician,married,secondary,no,201,no,yes,cellular,14,jul,53,8,-1,0,unknown,1
29005,55,retired,married,secondary,no,102,yes,no,unknown,7,may,74,1,-1,0,unknown,1
29006,42,technician,single,tertiary,no,171,no,no,cellular,14,aug,143,2,-1,0,unknown,1
29007,34,technician,single,secondary,no,95,no,no,cellular,22,aug,119,8,-1,0,unknown,1
29008,40,admin.,single,tertiary,no,283,yes,no,cellular,20,apr,222,1,153,4,failure,1
29009,48,admin.,divorced,secondary,no,238,yes,no,unknown,26,may,76,2,-1,0,unknown,1
29010,40,technician,married,secondary,no,2228,yes,no,cellular,20,aug,150,2,-1,0,unknown,1
29011,37,entrepreneur,married,tertiary,no,1514,no,yes,cellular,24,jul,568,3,-1,0,unknown,1
29012,57,blue-collar,married,secondary,no,166,no,no,cellular,4,aug,58,1,-1,0,unknown,1
29013,51,services,married,secondary,no,53,no,yes,cellular,24,jul,192,1,-1,0,unknown,1
29014,26,entrepreneur,single,secondary,no,101,yes,no,unknown,13,may,723,1,-1,0,unknown,1
29015,53,technician,divorced,secondary,no,447,yes,yes,cellular,11,jul,108,1,-1,0,unknown,1
29016,35,management,single,tertiary,no,6659,yes,no,unknown,21,may,83,1,-1,0,unknown,1
29017,34,technician,married,secondary,no,656,yes,no,cellular,15,may,10,7,372,1,other,1
29018,44,blue-collar,married,secondary,no,669,yes,no,cellular,13,may,15,7,-1,0,unknown,1
29019,34,management,single,tertiary,no,886,yes,no,cellular,21,aug,104,2,-1,0,unknown,1
29020,36,technician,married,tertiary,no,4139,no,no,unknown,11,jun,175,4,-1,0,unknown,1
29021,52,housemaid,divorced,secondary,no,131,yes,yes,cellular,11,may,87,1,-1,0,unknown,1
29022,57,retired,married,primary,no,3594,no,no,unknown,5,jun,162,2,-1,0,unknown,1
29023,31,management,single,tertiary,no,8436,yes,no,cellular,19,nov,162,2,-1,0,unknown,1
29024,34,management,married,tertiary,no,496,no,no,cellular,12,aug,105,6,-1,0,unknown,1
29025,43,unemployed,married,secondary,no,775,no,no,cellular,16,dec,325,1,124,2,failure,1
29026,33,technician,single,tertiary,no,127,yes,no,cellular,6,apr,583,2,222,17,failure,2
29027,35,admin.,married,secondary,no,404,yes,no,unknown,29,may,539,1,-1,0,unknown,2
29028,33,entrepreneur,single,tertiary,no,1623,yes,no,cellular,2,sep,291,3,-1,0,unknown,2
29029,34,technician,married,secondary,no,134,no,no,cellular,8,aug,104,4,-1,0,unknown,1
29030,38,blue-collar,married,secondary,no,213,yes,no,unknown,16,jun,270,15,-1,0,unknown,1
29031,36,blue-collar,married,primary,no,994,yes,no,cellular,14,may,154,2,356,8,success,1
29032,36,technician,single,secondary,no,9068,yes,no,unknown,23,may,98,1,-1,0,unknown,1
29033,29,self-employed,married,tertiary,no,2305,no,no,cellular,27,may,82,2,-1,0,unknown,1
29034,53,retired,divorced,tertiary,no,599,yes,no,unknown,13,may,322,3,-1,0,unknown,1
29035,39,blue-collar,married,primary,no,3503,no,no,unknown,5,jun,89,1,-1,0,unknown,1
29036,37,management,single,tertiary,no,1517,no,yes,cellular,6,may,60,1,-1,0,unknown,1
29037,32,unemployed,married,secondary,no,314,yes,no,cellular,11,may,18,6,172,10,success,1
29038,33,services,divorced,secondary,no,2411,yes,no,cellular,15,may,360,1,-1,0,unknown,1
29039,41,management,married,tertiary,no,9935,no,no,telephone,21,nov,49,1,-1,0,unknown,1
29040,37,technician,married,secondary,no,1578,no,yes,cellular,26,aug,85,6,-1,0,unknown,1
29041,48,technician,married,secondary,no,761,no,no,cellular,21,nov,307,2,-1,0,unknown,1
29042,26,management,single,tertiary,no,1326,yes,no,unknown,9,may,70,1,-1,0,unknown,1
29043,56,admin.,married,secondary,no,3784,no,no,unknown,21,may,672,6,-1,0,unknown,1
29044,36,blue-collar,married,primary,no,111,yes,no,unknown,23,may,163,3,-1,0,unknown,1
29045,35,management,married,secondary,no,533,no,no,cellular,6,aug,221,12,-1,0,unknown,1
29046,57,blue-collar,married,primary,no,1352,yes,no,unknown,13,may,104,2,-1,0,unknown,1
29047,35,technician,married,secondary,no,1144,no,no,cellular,20,aug,197,13,-1,0,unknown,1
29048,26,entrepreneur,single,secondary,no,101,yes,no,cellular,5,feb,810,1,268,1,failure,2
29049,50,entrepreneur,married,secondary,no,533,yes,no,cellular,11,may,171,2,-1,0,unknown,1
29050,26,technician,single,secondary,no,75,yes,no,unknown,27,may,337,2,-1,0,unknown,1
29051,38,entrepreneur,single,secondary,no,2543,no,no,cellular,10,aug,223,1,414,4,failure,2
29052,51,self-employed,married,unknown,no,2094,no,no,cellular,8,jun,458,6,-1,0,unknown,2
29053,54,housemaid,married,tertiary,no,2473,no,no,cellular,5,mar,607,2,-1,0,unknown,2
29054,38,entrepreneur,single,secondary,no,185,no,no,cellular,5,feb,360,1,-1,0,unknown,1
29055,40,management,single,tertiary,no,269,yes,no,cellular,27,aug,97,4,-1,0,unknown,1
29056,38,management,married,tertiary,no,193,no,no,cellular,18,nov,191,1,-1,0,unknown,1
29057,27,blue-collar,single,secondary,no,137,no,yes,cellular,25,jul,359,1,-1,0,unknown,1
29058,26,services,married,secondary,no,549,no,no,unknown,3,jul,149,1,-1,0,unknown,1
29059,51,blue-collar,single,primary,no,60,no,no,unknown,3,jul,93,1,-1,0,unknown,1
29060,51,technician,divorced,unknown,no,1328,yes,no,cellular,4,feb,119,1,251,1,failure,1
29061,45,management,divorced,tertiary,no,2813,yes,no,cellular,13,may,43,1,-1,0,unknown,1
29062,41,management,single,tertiary,no,336,yes,no,cellular,22,jul,162,3,-1,0,unknown,1
29063,60,services,married,secondary,no,2858,no,no,cellular,14,aug,155,2,-1,0,unknown,1
29064,43,blue-collar,married,secondary,no,130,no,no,cellular,5,may,156,1,337,3,failure,1
29065,46,technician,married,tertiary,no,529,yes,yes,cellular,29,jul,208,2,-1,0,unknown,1
29066,35,technician,married,secondary,no,222,yes,no,cellular,14,may,165,5,177,7,failure,1
29067,44,blue-collar,married,secondary,no,1147,yes,no,unknown,18,jun,23,3,-1,0,unknown,1
29068,37,admin.,married,secondary,no,637,no,no,unknown,5,jun,1084,1,-1,0,unknown,1
29069,30,technician,single,secondary,no,3286,yes,no,cellular,9,apr,743,1,-1,0,unknown,2
29070,37,blue-collar,single,primary,no,1210,no,no,unknown,4,jul,742,1,-1,0,unknown,1
29071,32,admin.,single,secondary,no,254,yes,no,cellular,28,jan,319,1,-1,0,unknown,1
29072,40,admin.,divorced,secondary,no,399,no,no,cellular,28,jan,246,2,-1,0,unknown,1
29073,41,blue-collar,married,primary,no,200,no,yes,cellular,31,jul,309,2,-1,0,unknown,1
29074,40,management,married,tertiary,no,1041,yes,no,unknown,12,jun,73,1,-1,0,unknown,1
29075,34,technician,single,secondary,no,5731,yes,no,cellular,21,jul,101,3,-1,0,unknown,1
29076,43,entrepreneur,single,secondary,no,5705,no,yes,cellular,16,jul,173,2,-1,0,unknown,1
29077,22,student,single,unknown,no,410,no,no,cellular,16,nov,365,1,-1,0,unknown,1
29078,28,management,single,tertiary,no,1996,yes,yes,unknown,28,may,55,1,-1,0,unknown,1
29079,42,unemployed,married,primary,no,259,yes,no,unknown,15,may,155,6,-1,0,unknown,1
29080,37,management,married,secondary,no,121,no,yes,cellular,17,nov,211,2,151,2,failure,1
29081,36,self-employed,married,tertiary,no,328,yes,yes,cellular,23,jul,136,1,-1,0,unknown,1
29082,32,unemployed,married,secondary,no,262,no,no,cellular,29,jan,203,1,-1,0,unknown,1
29083,33,technician,married,tertiary,no,1746,yes,no,cellular,10,jul,184,1,-1,0,unknown,1
29084,31,management,single,tertiary,no,1411,yes,no,unknown,27,may,121,4,-1,0,unknown,1
29085,54,self-employed,married,tertiary,no,368,no,no,telephone,31,jul,7,4,-1,0,unknown,1
29086,53,services,married,secondary,no,1563,yes,no,cellular,2,feb,124,2,5,1,other,1
29087,29,blue-collar,single,primary,no,1768,yes,no,cellular,13,may,426,3,344,1,other,1
29088,42,blue-collar,married,secondary,no,380,yes,no,cellular,9,jul,124,2,-1,0,unknown,1
29089,54,unemployed,divorced,secondary,no,6745,no,no,cellular,2,feb,39,1,-1,0,unknown,1
29090,59,management,single,tertiary,no,7668,no,no,cellular,5,aug,124,1,-1,0,unknown,1
29091,39,blue-collar,married,primary,no,2288,yes,no,cellular,15,may,265,1,-1,0,unknown,1
29092,36,blue-collar,married,secondary,no,771,yes,no,unknown,9,may,213,4,-1,0,unknown,1
29093,52,admin.,married,primary,no,204,no,no,cellular,19,aug,123,2,-1,0,unknown,1
29094,41,management,married,tertiary,no,15449,no,no,cellular,22,aug,136,9,-1,0,unknown,1
29095,42,technician,married,secondary,no,297,no,no,unknown,20,jun,65,1,-1,0,unknown,1
29096,43,entrepreneur,divorced,tertiary,no,626,yes,no,cellular,28,jan,72,1,167,2,failure,1
29097,33,unemployed,single,primary,no,396,no,no,cellular,22,feb,382,3,-1,0,unknown,1
29098,23,blue-collar,married,secondary,no,94,yes,no,unknown,5,may,193,1,-1,0,unknown,1
29099,46,management,divorced,tertiary,no,14481,yes,no,unknown,30,may,1269,1,-1,0,unknown,2
29100,36,blue-collar,married,secondary,no,1797,yes,yes,unknown,20,may,185,2,-1,0,unknown,1
29101,36,services,divorced,primary,no,418,yes,no,cellular,8,may,156,2,-1,0,unknown,1
29102,48,blue-collar,married,primary,no,343,no,no,unknown,19,jun,136,1,-1,0,unknown,1
29103,48,technician,married,secondary,no,1764,yes,no,unknown,14,may,125,2,-1,0,unknown,1
29104,38,blue-collar,single,secondary,no,578,yes,no,unknown,21,may,112,2,-1,0,unknown,1
29105,32,self-employed,single,tertiary,no,444,no,no,cellular,19,nov,101,1,-1,0,unknown,1
29106,30,services,single,secondary,no,603,yes,yes,unknown,2,jun,335,2,-1,0,unknown,1
29107,48,admin.,married,secondary,no,749,yes,no,unknown,2,jun,56,3,-1,0,unknown,1
29108,60,housemaid,married,primary,no,182,no,no,cellular,6,may,141,1,10,10,failure,1
29109,22,admin.,married,secondary,no,967,yes,no,unknown,4,jun,525,1,-1,0,unknown,1
29110,41,technician,single,secondary,no,294,yes,no,cellular,28,aug,150,14,-1,0,unknown,1
29111,42,self-employed,divorced,secondary,no,484,yes,no,cellular,21,nov,321,3,127,3,failure,1
29112,28,management,single,tertiary,no,788,yes,yes,cellular,18,may,169,1,-1,0,unknown,1
29113,45,management,married,secondary,no,315,yes,no,cellular,4,aug,154,2,-1,0,unknown,1
29114,36,admin.,divorced,secondary,no,1089,yes,no,telephone,13,may,83,5,175,4,other,1
29115,25,technician,single,secondary,no,1036,yes,no,cellular,25,jul,337,2,-1,0,unknown,1
29116,29,management,married,tertiary,no,991,no,no,cellular,7,may,109,2,-1,0,unknown,1
29117,51,unemployed,married,tertiary,no,174,no,yes,cellular,11,jul,222,7,-1,0,unknown,1
29118,27,technician,single,secondary,no,261,yes,no,cellular,29,jan,236,2,247,2,failure,1
29119,55,admin.,married,secondary,no,6205,no,no,cellular,6,may,233,2,-1,0,unknown,1
29120,59,retired,married,secondary,no,1887,no,no,cellular,28,aug,88,8,-1,0,unknown,1
29121,31,blue-collar,married,primary,no,290,yes,no,cellular,15,may,148,1,291,3,failure,1
29122,53,technician,married,unknown,no,6859,yes,no,unknown,20,jun,32,27,-1,0,unknown,1
29123,32,blue-collar,married,primary,no,66,no,no,cellular,19,nov,244,1,-1,0,unknown,1
29124,34,technician,married,secondary,no,173,no,no,unknown,4,jul,31,1,-1,0,unknown,1
29125,41,management,married,primary,no,362,yes,no,cellular,12,may,217,3,-1,0,unknown,1
29126,32,management,married,tertiary,no,2853,yes,yes,cellular,4,feb,419,1,-1,0,unknown,1
29127,32,management,married,tertiary,no,71,no,no,cellular,6,aug,80,3,-1,0,unknown,1
29128,45,management,married,tertiary,no,324,no,no,cellular,13,aug,258,4,-1,0,unknown,1
29129,39,blue-collar,single,unknown,no,3912,yes,no,telephone,29,oct,223,1,-1,0,unknown,1
29130,27,unemployed,single,secondary,no,259,yes,no,cellular,18,may,12,2,-1,0,unknown,1
29131,51,technician,married,tertiary,no,4455,no,no,telephone,14,aug,85,4,-1,0,unknown,1
29132,58,technician,married,secondary,no,86,no,no,cellular,30,jul,95,3,-1,0,unknown,1
29133,54,management,divorced,tertiary,no,12018,yes,no,cellular,21,dec,267,2,-1,0,unknown,2
29134,54,retired,divorced,primary,no,52,no,no,unknown,19,jun,184,3,-1,0,unknown,1
29135,59,retired,married,unknown,no,7586,no,no,cellular,12,aug,632,6,-1,0,unknown,1
29136,51,blue-collar,married,secondary,no,279,no,no,cellular,28,aug,64,3,-1,0,unknown,1
29137,51,admin.,divorced,secondary,no,74,yes,no,cellular,8,may,74,2,287,2,failure,1
29138,41,entrepreneur,married,secondary,no,8491,yes,no,cellular,18,nov,929,1,-1,0,unknown,2
29139,29,admin.,married,secondary,no,2121,no,no,cellular,16,apr,281,1,342,2,other,1
29140,54,management,married,secondary,no,2693,no,no,cellular,22,mar,222,1,188,6,other,2
29141,47,admin.,married,secondary,no,5401,no,no,cellular,19,aug,824,2,-1,0,unknown,1
29142,40,management,married,tertiary,no,211,yes,no,unknown,30,may,137,3,-1,0,unknown,1
29143,45,blue-collar,married,secondary,no,827,yes,yes,cellular,8,aug,201,2,-1,0,unknown,1
29144,36,entrepreneur,married,tertiary,no,1169,yes,no,unknown,6,may,168,2,-1,0,unknown,1
29145,36,technician,married,secondary,no,366,no,yes,cellular,22,aug,136,6,-1,0,unknown,1
29146,37,management,divorced,secondary,no,1655,yes,no,cellular,12,may,178,1,175,2,failure,1
29147,33,management,divorced,tertiary,no,2695,yes,no,cellular,12,aug,711,3,-1,0,unknown,1
29148,49,management,divorced,tertiary,no,5223,no,no,cellular,4,aug,86,1,-1,0,unknown,1
29149,30,services,married,secondary,no,134,yes,no,cellular,17,apr,834,1,-1,0,unknown,1
29150,42,blue-collar,married,primary,no,191,yes,no,telephone,14,may,382,3,371,1,failure,1
29151,58,technician,married,secondary,no,1191,no,no,cellular,6,aug,78,2,-1,0,unknown,1
29152,46,blue-collar,married,secondary,no,2121,yes,no,unknown,14,may,160,1,-1,0,unknown,1
29153,31,services,single,tertiary,no,620,no,no,cellular,11,aug,153,1,103,2,failure,1
29154,39,blue-collar,married,secondary,no,123,no,no,unknown,17,jun,110,1,-1,0,unknown,1
29155,50,services,married,secondary,no,254,yes,no,cellular,15,apr,397,2,337,1,failure,1
29156,41,technician,married,secondary,no,923,yes,no,cellular,7,jul,141,3,-1,0,unknown,1
29157,22,student,single,secondary,no,111,yes,no,unknown,4,jun,89,1,-1,0,unknown,1
29158,27,management,single,tertiary,no,136,no,yes,cellular,8,jul,146,1,-1,0,unknown,1
29159,48,admin.,married,secondary,no,359,yes,no,unknown,7,may,374,1,-1,0,unknown,1
29160,30,technician,single,secondary,no,137,no,yes,cellular,8,jul,517,2,-1,0,unknown,1
29161,49,blue-collar,married,primary,no,1536,yes,no,unknown,19,may,400,2,-1,0,unknown,1
29162,59,entrepreneur,married,secondary,no,2429,no,yes,cellular,18,nov,79,2,182,7,failure,1
29163,42,management,single,tertiary,no,4264,yes,no,unknown,28,may,882,1,-1,0,unknown,1
29164,44,management,divorced,tertiary,no,2058,no,yes,cellular,21,nov,661,1,-1,0,unknown,1
29165,32,technician,married,secondary,no,2802,no,no,cellular,20,aug,157,2,-1,0,unknown,1
29166,54,technician,married,secondary,no,2500,no,no,unknown,11,jun,62,2,-1,0,unknown,1
29167,43,blue-collar,married,primary,no,1579,yes,no,telephone,11,may,176,1,284,4,other,1
